name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Santa Barbara, CA",2023-02-04,65.8,42.7,54.9,65.8,42.7,54.8,46.2,73.5,0.001,100,4.17,rain,0,0,20.8,10.4,256.5,1021,18.4,9.9,135.7,11.6,6,10,2023-02-04T06:54:21,2023-02-04T17:31:34,0.47,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-05,65,51,58.2,65,51,58.2,45.4,65,0.131,100,20.83,rain,0,0,32.2,21.6,303.8,1022.3,30.4,9.2,141.2,12.1,6,10,2023-02-05T06:53:32,2023-02-05T17:32:34,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-06,67,46.4,55,67,41.5,54.3,36.2,50.8,0,0,0,,0,0,23,13.9,293.9,1023.6,1,9.9,148.8,12.7,7,10,2023-02-06T06:52:41,2023-02-06T17:33:33,0.54,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-07,65.2,38.6,51.5,65.2,35.3,51.1,37.4,61.3,0,0,0,,0,0,26.4,8.7,279,1024.4,7.3,9.9,153.3,13.2,7,10,2023-02-07T06:51:49,2023-02-07T17:34:32,0.57,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-08,69.2,41.8,53.8,69.2,40.1,53.7,39.2,62,0,0,0,rain,0,0,15,9.2,251.9,1023.4,0.6,9.9,148.4,12.7,6,10,2023-02-08T06:50:56,2023-02-08T17:35:31,0.61,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-09,78.3,41.2,58.4,78.3,39.2,58,38.2,52.8,0,0,0,,0,0,27.7,10.7,298,1022.2,0,9.9,155.6,13.4,6,10,2023-02-09T06:50:01,2023-02-09T17:36:30,0.64,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-10,70.3,45.8,56.3,70.3,45.8,56.2,40.2,58.3,0,0,0,,0,0,24.2,9.6,263.6,1019.6,2.1,9.8,145.8,12.5,6,10,2023-02-10T06:49:05,2023-02-10T17:37:28,0.67,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-11,60.9,44.8,52,60.9,40.4,51.5,40.7,66.6,0,0,0,,0,0,29.9,21.9,274.7,1012.8,27.6,9.9,162.5,14,7,10,2023-02-11T06:48:08,2023-02-11T17:38:26,0.71,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-02-12,61,40.5,52.1,61,39.8,51.8,40.6,66.2,0,0,0,,0,0,19.5,14.3,303.8,1011.9,12.2,9.9,136.6,11.7,6,10,2023-02-12T06:47:09,2023-02-12T17:39:24,0.74,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-13,60,46.5,54.1,60,46.5,54,45.3,72.5,0,0,0,,0,0,12.8,10.7,188.1,1013.3,55,9.8,104.9,9,6,10,2023-02-13T06:46:09,2023-02-13T17:40:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-02-14,63.1,45.3,53.7,63.1,43,53,38.2,57.4,0,0,0,,0,0,32.2,22.5,280.5,1013,40,9.8,167.6,14.5,6,10,2023-02-14T06:45:08,2023-02-14T17:41:19,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-15,57.7,37.9,48.5,57.7,33.1,46.8,28.2,47,0,0,0,,0,0,21.9,10,301.7,1021,0.1,9.9,174.9,15.3,7,10,2023-02-15T06:44:06,2023-02-15T17:42:16,0.85,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE234,SE244,72392523190,KSBA,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-02-16,61.9,33.3,47.2,61.9,28.9,46.9,26.1,48,0,0,0,,0,0,35,8.6,255.6,1023.7,0,9.9,125,10.8,5,10,2023-02-16T06:43:03,2023-02-16T17:43:12,0.88,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-17,63,37.5,49.6,63,34.7,49.4,28.8,47.1,0,0,0,,0,0,31.1,10.2,262.6,1017.3,0,9.9,137.5,11.9,5,10,2023-02-17T06:41:58,2023-02-17T17:44:08,0.92,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-18,64,36.9,49.5,64,36.9,49.4,29.4,48.9,0,0,0,,0,0,8.1,7.6,177.4,1016.3,0.5,9.9,101.5,8.7,4,10,2023-02-18T06:40:53,2023-02-18T17:45:04,0.95,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-19,64.1,37.7,50.6,64.1,37.7,50.3,35.6,59,0,0,0,,0,0,9.2,7,114,1017.3,0.6,9.9,179.6,15.5,7,10,2023-02-19T06:39:46,2023-02-19T17:46:00,0,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-20,66.8,39.4,52.4,66.8,38.4,52.2,41.7,68.8,0,0,0,,0,0,15,10.4,224.6,1017.8,0.8,9.9,180.1,15.5,7,10,2023-02-20T06:38:39,2023-02-20T17:46:55,0.02,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-21,63.5,41.7,53.9,63.5,41.7,53.5,42.2,66.1,0,0,0,,0,0,48.6,30.6,288.5,1009.4,20.9,9.9,161.1,13.7,6,10,2023-02-21T06:37:30,2023-02-21T17:47:49,0.05,Partially cloudy,Partly cloudy throughout the day.,wind,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-22,55.2,44.5,49.4,55.2,41.2,45.9,33.1,53.8,0,0,0,,0,0,41.7,26.8,294.8,1010.4,61.1,9.9,155.2,13.4,5,10,2023-02-22T06:36:21,2023-02-22T17:48:44,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-23,53,39.8,46.7,53,37,45.2,38.3,72.9,0.205,100,50,rain,0,0,19.7,9.4,112.9,1014.7,75.5,9.5,162.6,14.2,7,10,2023-02-23T06:35:11,2023-02-23T17:49:38,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-24,55.7,45.5,51.1,55.7,39.1,48.9,46.9,85.7,1.426,100,100,rain,0,0,46,23.2,124.6,1010.5,100,4.9,21.3,2,2,10,2023-02-24T06:33:59,2023-02-24T17:50:32,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SE234,CI107,SE244,72392523190,KSBA,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-25,51.4,39.9,45.8,51.4,37.8,43.1,39.8,79.8,0.802,100,75,rain,0,0,17.2,11.4,55.2,1011.8,88.7,8.6,87.8,7.5,6,10,2023-02-25T06:32:47,2023-02-25T17:51:25,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SE234,CI107,SE244,72392523190,KSBA,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-26,55.9,38.1,48.6,55.9,35.6,47.9,39,70.7,0,0,0,,0,0,19.7,12.4,278.4,1019.3,49.2,9.9,200.6,17.1,8,10,2023-02-26T06:31:35,2023-02-26T17:52:18,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,72392793110,KOXR"
"Santa Barbara, CA",2023-02-27,55.9,47.1,51.4,55.9,44.4,50.5,45.1,79.8,0.37,100,66.67,rain,0,0,28.9,11.2,84.4,1019.4,78.8,7.7,130.3,11.4,6,10,2023-02-27T06:30:21,2023-02-27T17:53:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-02-28,56.8,41.1,50.1,56.8,41.1,50,43.8,79.9,0.307,100,20.83,rain,0,0,26.4,12.8,261.1,1016.4,56.3,9,168.5,14.4,7,10,2023-02-28T06:29:07,2023-02-28T17:54:03,0.28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"CI107,SE234,SE244,72392523190,KSBA,SBVC1,72392793110,KOXR"
"Santa Barbara, CA",2023-03-01,55.9,46.2,50.9,55.9,40.3,48.4,35.5,57.3,0.223,100,29.17,rain,0,0,39.1,22,296.5,1010,64.2,9.7,183.4,15.8,7,10,2023-03-01T06:27:52,2023-03-01T17:54:55,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-03-02,60.8,39.7,50.6,60.8,36.3,49.4,35.8,58,0,0,0,,0,0,25.3,9,128.6,1017.6,0,9.9,205.3,17.7,7,10,2023-03-02T06:26:36,2023-03-02T17:55:47,0.35,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE234,SE244,72392523190,KSBA,72392793110,KOXR"
"Santa Barbara, CA",2023-03-03,58.8,40.9,50,58.8,38.8,49.7,41.3,72.7,0,0,0,,0,0,8.1,8.1,147.1,1015.5,1.1,9.9,203,17.5,7,10,2023-03-03T06:25:20,2023-03-03T17:56:38,0.38,Clear,Clear conditions throughout the day.,clear-day,"SE234,CI107,72392523190,KSBA,72392793110,KOXR"
"Santa Barbara, CA",2023-03-04,57.7,43.2,51.3,57.7,43.2,50.9,42.3,72,0,0,0,,0,0,23,18,272.5,1014.9,52.7,9.9,92.8,8.1,6,10,2023-03-04T06:24:03,2023-03-04T17:57:29,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE244,72392523190,KSBA,SBVC1,72392793110,KOXR"
"Santa Barbara, CA",2023-03-05,57.7,45.1,52.9,57.7,44.8,52.8,45.5,76.2,0.102,100,16.67,rain,0,0,18.3,11.2,259.8,1018.2,92.7,9.6,158.7,13.6,7,10,2023-03-05T06:22:45,2023-03-05T17:58:20,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"CI107,SE234,SE244,72392523190,KSBA,72392793110,KOXR"
"Santa Barbara, CA",2023-03-06,58.5,40,50.7,58.5,37.8,50.5,41,70.2,0.004,100,12.5,rain,0,0,25.3,14.5,257.1,1020.5,23.7,9.9,203.8,17.5,8,10,2023-03-06T06:21:27,2023-03-06T17:59:10,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CI107,72392523190,KSBA,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-07,62.2,41.3,51.5,62.2,37.6,51,38.6,62.6,0,0,0,,0,0,23,15.6,265.5,1020,14.7,9.9,209.2,18,7,10,2023-03-07T06:20:08,2023-03-07T18:00:00,0.5,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-03-08,63,40.8,52.1,63,38,51.9,39.5,64,0,0,0,,0,0,26.4,16.9,260.7,1020.1,11.9,9.9,200.8,17.3,7,10,2023-03-08T06:18:49,2023-03-08T18:00:50,0.55,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-09,59.4,43.5,52.7,59.4,41.1,52.4,44.8,75,0.075,100,16.67,rain,0,0,20.8,10.9,133,1019.1,53.3,9.8,176.1,15,7,10,2023-03-09T06:17:29,2023-03-09T18:01:40,0.58,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-10,56.7,51.9,54.6,56.7,51.9,54.6,52,91.1,1.727,100,100,rain,0,0,24.2,11.8,88.1,1016.4,100,3.7,22.7,1.9,1,10,2023-03-10T06:16:09,2023-03-10T18:02:29,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-11,62.3,56.5,58.7,62.3,56.5,58.7,56.1,91.1,0.035,100,16.67,rain,0,0,11.4,7.6,160.5,1017.6,98.4,5.9,91.9,7.8,5,10,2023-03-11T06:14:49,2023-03-11T18:03:18,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"SE234,CI107,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-12,63.2,54.8,57.7,63.2,54.8,57.7,54.7,89.8,0,0,0,rain,0,0,18.3,14.3,253.1,1019.8,90.7,5.5,177.5,14.7,6,10,2023-03-12T07:13:28,2023-03-12T19:04:07,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-13,62.3,52.3,56.6,62.3,52.3,56.6,53.4,89.4,0,0,0,rain,0,0,16.1,8.8,204.8,1019.6,96.8,6,144.3,12.4,6,10,2023-03-13T07:12:07,2023-03-13T19:04:56,0.72,Overcast,Cloudy skies throughout the day.,cloudy,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-14,58.7,55.8,57.2,58.7,55.8,57.2,54.7,91.3,2.131,100,83.33,rain,0,0,27.7,16.7,99.2,1015.3,99.8,4.3,24.8,2.2,1,10,2023-03-14T07:10:46,2023-03-14T19:05:44,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SE234,CI107,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-15,65.5,55.3,59.7,65.5,55.3,59.7,53.5,80.6,0.488,100,41.67,rain,0,0,28.9,13.8,278.5,1012.6,66.5,7.7,220,19.1,7,10,2023-03-15T07:09:24,2023-03-15T19:06:32,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-16,61,53.4,56.6,61,53.4,56.6,48.1,73.4,0,0,0,rain,0,0,11.4,9.2,271.2,1017,89.8,9.9,85.1,7.1,5,10,2023-03-16T07:08:02,2023-03-16T19:07:20,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-17,61.2,47.8,55,61.2,47.8,55,48.3,78.8,0,0,0,,0,0,13.9,13.3,245.9,1017,28.7,9.6,183.1,15.9,6,10,2023-03-17T07:06:40,2023-03-17T19:08:08,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-18,67.2,45.8,56.8,67.2,45.8,56.8,45.3,67.9,0,0,0,rain,0,0,21.9,8.8,119.2,1016.1,2.9,9.9,166.1,14.4,7,10,2023-03-18T07:05:17,2023-03-18T19:08:56,0.9,Clear,Clear conditions throughout the day.,clear-day,"CI107,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-19,59.9,55,57.1,59.9,55,57.1,49.1,75,0.045,100,20.83,rain,0,0,33.3,19,101.9,1014.2,99.2,8.7,78.8,6.7,3,10,2023-03-19T07:03:55,2023-03-19T19:09:43,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"CI107,SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-03-20,59.7,53.6,56,59.7,53.6,56,51,83.4,0.016,100,8.33,rain,0,0,16.1,12,251.3,1012.9,85.9,9.3,79.4,7,3,10,2023-03-20T07:02:32,2023-03-20T19:10:31,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-21,58.5,48.5,52.9,58.5,46,52.6,47.7,83,1.801,100,87.5,rain,0,0,33,22.9,128.8,1005,97.5,5.7,76.6,6.6,6,10,2023-03-21T07:01:09,2023-03-21T19:11:18,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-22,57.3,48.3,52.5,57.3,45.5,51.9,46.8,81.1,0.38,100,45.83,rain,0,0,27.5,13.4,121,1015.1,95.8,8.4,97.5,8.2,4,10,2023-03-22T06:59:46,2023-03-22T19:12:05,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-23,62.1,50.6,54.9,62.1,50.6,54.9,45.6,72.2,0.026,100,33.33,rain,0,0,30,20.8,285.2,1022.7,62.8,9.7,235.9,20.2,9,10,2023-03-23T06:58:24,2023-03-23T19:12:52,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SE234,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-03-24,66.9,44.7,55.5,66.9,44.7,54.9,37.4,52.9,0,0,0,,0,0,33.3,19.3,313.6,1023.9,0.1,9.9,273,23.8,9,10,2023-03-24T06:57:01,2023-03-24T19:13:39,0.1,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-03-25,65.9,47.8,56.7,65.9,43.5,56.5,29.9,36.4,0,0,0,,0,0,33.3,15.5,318.9,1020.2,0,9.9,281.4,24.4,9,10,2023-03-25T06:55:38,2023-03-25T19:14:26,0.13,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-03-26,64.8,42.4,54.3,64.8,39.2,53.9,33.5,46.2,0,0,0,,0,0,30,18.1,291.5,1020.5,0,9.9,274.5,23.7,9,10,2023-03-26T06:54:15,2023-03-26T19:15:12,0.16,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-03-27,65.5,40.5,53.2,65.5,37.5,52.9,32.8,48.1,0,0,0,,0,0,33.3,12.5,258.7,1020.6,1.8,9.9,269,22.9,9,10,2023-03-27T06:52:52,2023-03-27T19:15:59,0.2,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-28,60.3,41.9,51.5,60.3,41.9,51.2,41.7,69.8,0.168,100,12.5,rain,0,0,20.8,15,260.7,1017.8,30.4,9.1,252.7,21.9,9,10,2023-03-28T06:51:30,2023-03-28T19:16:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SE234,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-03-29,58.3,48.3,53.1,58.3,45.9,52.8,45.5,76.3,0.59,100,54.17,rain,0,0,26.4,14.1,261.9,1013.1,69.5,8.4,214.3,18.5,9,10,2023-03-29T06:50:07,2023-03-29T19:17:32,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-03-30,59.5,45.6,51.9,59.5,41.8,51,43.7,74.3,0.435,100,41.67,rain,0,0,20.8,11.5,285.7,1014.2,54,9.3,160.3,13.8,5,10,2023-03-30T06:48:45,2023-03-30T19:18:18,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-03-31,60.1,42.4,52.4,60.1,40.5,52,44.4,74.7,0,0,0,,0,0,19.7,10.4,175.9,1021.6,14.7,9.9,225.5,19.3,9,10,2023-03-31T06:47:23,2023-03-31T19:19:05,0.33,Clear,Clear conditions throughout the day.,clear-day,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-01,64,42.6,54.6,64,42.6,54.6,46.4,74.7,0,0,0,,0,0,20.8,9.1,171.6,1019.9,0.9,9.9,289.3,25,9,10,2023-04-01T06:46:01,2023-04-01T19:19:51,0.36,Clear,Clear conditions throughout the day.,clear-day,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-02,65.8,46.1,55.4,65.8,46.1,55.3,47.2,75,0,0,0,rain,0,0,21.9,10.8,204.6,1017.5,4.3,9.8,267.2,23.1,8,10,2023-04-02T06:44:39,2023-04-02T19:20:37,0.39,Clear,Clear conditions throughout the day.,clear-day,"SE234,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-04-03,61.2,48.3,54.2,61.2,43.1,53.4,35.5,51.9,0,0,0,,0,0,42.5,23.9,296.5,1015.3,8.5,9.9,297,26,9,10,2023-04-03T06:43:17,2023-04-03T19:21:24,0.42,Clear,Clear conditions throughout the day.,clear-day,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-04,61.4,41.8,52.3,61.4,39,50.5,35,52.3,0,0,0,,0,0,32.4,18.9,280.9,1019.6,0,9.9,287.9,24.8,9,10,2023-04-04T06:41:56,2023-04-04T19:22:10,0.45,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-04-05,63.2,42.2,53.3,63.2,39.8,52.8,37.3,57.2,0,0,0,,0,0,22.9,14.3,259.2,1019.7,0.3,9.9,290.5,25,9,10,2023-04-05T06:40:35,2023-04-05T19:22:57,0.5,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-06,67.9,42.4,55.4,67.9,41.7,55.3,40.3,60.3,0,0,0,,0,0,20.8,10.8,255,1017.9,0,9.9,290.8,25.3,9,10,2023-04-06T06:39:15,2023-04-06T19:23:43,0.52,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-07,65.7,52.2,57.7,65.7,52.2,57.7,48.5,72.2,0,0,0,rain,0,0,20.8,10.6,215.3,1016.8,0.4,9.9,274.1,23.7,9,10,2023-04-07T06:37:55,2023-04-07T19:24:30,0.56,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-08,64.1,48.2,56,64.1,48.2,56,50.5,82,0,0,0,rain,0,0,17.2,14.4,195.2,1017.8,13.6,9.8,284.5,24.4,9,10,2023-04-08T06:36:35,2023-04-08T19:25:16,0.59,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-09,63,51.7,55.2,63,51.7,55.2,51.7,88.2,0,0,0,rain,0,0,16.1,10.3,191.3,1018.7,66,4.3,295.3,25.4,9,10,2023-04-09T06:35:16,2023-04-09T19:26:02,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-10,63.1,50.5,55.4,63.1,50.5,55.4,52.2,89.1,0,0,0,rain,0,0,16.1,11.3,159.3,1016.9,62.7,5,237.3,20.4,8,10,2023-04-10T06:33:57,2023-04-10T19:26:49,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-11,59.5,52.6,54.7,59.5,52.6,54.7,52,90.5,0,0,0,rain,0,0,33.3,8.4,138.4,1015.7,91.5,4,187.9,16.2,8,10,2023-04-11T06:32:39,2023-04-11T19:27:36,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-12,60.3,53,55.6,60.3,53,55.6,51.1,85.1,0,0,0,rain,0,0,25.9,8.1,130.4,1011.4,79.4,6.9,58.9,5,2,10,2023-04-12T06:31:21,2023-04-12T19:28:22,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
